"","chr","start","end","meth.diff","strand","pvalue","qvalue","dist-to-closest-gene","gene-chr","gene-start","gene-end","geneID","mRNA-start","mRNA-end","Genbank","Uniprot-Accession","Uniprot-ID","evalue","Product"
"6518","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",1.5,"hemicentin-1-like"
"6519","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",0.32,"hemicentin-1-like"
"6520","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",6e-49,"hemicentin-1-like"
"6521","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",0.076,"hemicentin-1-like"
"6522","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",0.11,"hemicentin-1-like"
"6523","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",8.5,"hemicentin-1-like"
"6524","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",1e-20,"hemicentin-1-like"
"6525","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",2e-06,"hemicentin-1-like"
"6526","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",5e-27,"hemicentin-1-like"
"6527","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",7e-89,"hemicentin-1-like"
"6528","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",0.003,"hemicentin-1-like"
"6529","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",1.5,"hemicentin-1-like"
"6530","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",0.005,"hemicentin-1-like"
"6531","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",3.1,"hemicentin-1-like"
"6532","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",2,"hemicentin-1-like"
"6533","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",3e-55,"hemicentin-1-like"
"6534","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",7e-06,"hemicentin-1-like"
"6535","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",8e-49,"hemicentin-1-like"
"6536","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",1.1,"hemicentin-1-like"
"6537","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",0.1,"hemicentin-1-like"
"6538","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",1e-11,"hemicentin-1-like"
"6539","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",0.016,"hemicentin-1-like"
"6540","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",4.3,"hemicentin-1-like"
"6541","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",6.3,"hemicentin-1-like"
"6542","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",4.3,"hemicentin-1-like"
"6543","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",0.008,"hemicentin-1-like"
"6544","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",3.7,"hemicentin-1-like"
"6545","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",0.005,"hemicentin-1-like"
"6546","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",2.6,"hemicentin-1-like"
"6547","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",1e-04,"hemicentin-1-like"
"6548","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",1.2,"hemicentin-1-like"
"6549","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",0.75,"hemicentin-1-like"
"6550","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",0.96,"hemicentin-1-like"
"6551","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",3e-11,"hemicentin-1-like"
"6552","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",0.16,"hemicentin-1-like"
"6553","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",2e-69,"hemicentin-1-like"
"6554","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",0.003,"hemicentin-1-like"
"6555","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",0.007,"hemicentin-1-like"
"6556","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",6e-04,"hemicentin-1-like"
"6557","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",2.2,"hemicentin-1-like"
"6558","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",3.6,"hemicentin-1-like"
"6559","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",1.3,"hemicentin-1-like"
"6560","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",8.6,"hemicentin-1-like"
"6561","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",0.53,"hemicentin-1-like"
"6562","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",0.53,"hemicentin-1-like"
"6563","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",5e-34,"hemicentin-1-like"
"6564","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",2e-05,"hemicentin-1-like"
"6565","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",1e-24,"hemicentin-1-like"
"6566","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",9e-31,"hemicentin-1-like"
"6567","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",0.002,"hemicentin-1-like"
"6568","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",0.015,"hemicentin-1-like"
"6569","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",2.3,"hemicentin-1-like"
"6570","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",2.6,"hemicentin-1-like"
"6571","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",3e-61,"hemicentin-1-like"
"6572","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",2,"hemicentin-1-like"
"6573","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",0.68,"hemicentin-1-like"
"6574","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",1.2,"hemicentin-1-like"
"6575","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",9.5,"hemicentin-1-like"
"6576","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",0.011,"hemicentin-1-like"
"6577","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",3.8,"hemicentin-1-like"
"6578","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",0.11,"hemicentin-1-like"
"6579","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",0.007,"hemicentin-1-like"
"6580","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",1,"hemicentin-1-like"
"6581","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",0.016,"hemicentin-1-like"
"6582","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",8.6,"hemicentin-1-like"
"6583","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",0.002,"hemicentin-1-like"
"6584","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",0.11,"hemicentin-1-like"
"6585","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",0.33,"hemicentin-1-like"
"6586","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",0.001,"hemicentin-1-like"
"6587","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",0.73,"hemicentin-1-like"
"6588","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",0.91,"hemicentin-1-like"
"6589","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",0.58,"hemicentin-1-like"
"6590","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",2.8,"hemicentin-1-like"
"6591","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",3.1,"hemicentin-1-like"
"6592","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",0.24,"hemicentin-1-like"
"6593","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",3e-10,"hemicentin-1-like"
"6594","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",8e-51,"hemicentin-1-like"
"6595","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",0.061,"hemicentin-1-like"
"6596","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",7.4,"hemicentin-1-like"
"6597","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",9e-49,"hemicentin-1-like"
"6598","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",8e-40,"hemicentin-1-like"
"6599","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",0.054,"hemicentin-1-like"
"6600","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",7.6,"hemicentin-1-like"
"6601","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",0.096,"hemicentin-1-like"
"6602","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",2e-52,"hemicentin-1-like"
"6603","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",2e-06,"hemicentin-1-like"
"6604","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",0.034,"hemicentin-1-like"
"6605","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,0,"NC_035782.1",15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",3.9,"hemicentin-1-like"
