"","chr","start","end","meth.diff","strand","pvalue","qvalue","dist-to-closest-gene","gene-chr","gene-start","gene-end","geneID","mRNA-start","mRNA-end","Genbank","Uniprot-Accession","Uniprot-ID","evalue","Product"
"11720","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22367508,22530680,"XM_022475015.1","Q8NF91","SYNE1_HUMAN",4.3,"nesprin-1-like"
"11721","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22367508,22530680,"XM_022475015.1","Q8NF91","SYNE1_HUMAN",1e-149,"nesprin-1-like"
"11722","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22367508,22530680,"XM_022475015.1","Q8NF91","SYNE1_HUMAN",0.57,"nesprin-1-like"
"11723","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22367508,22530680,"XM_022475015.1","Q8NF91","SYNE1_HUMAN",1.2,"nesprin-1-like"
"11724","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22367508,22530680,"XM_022475015.1","Q8NF91","SYNE1_HUMAN",0.015,"nesprin-1-like"
"11725","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22367508,22530680,"XM_022475015.1","Q8NF91","SYNE1_HUMAN",0.36,"nesprin-1-like"
"11726","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22367508,22530680,"XM_022475015.1","Q8NF91","SYNE1_HUMAN",3e-163,"nesprin-1-like"
"11727","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22367508,22530680,"XM_022475015.1","Q8NF91","SYNE1_HUMAN",0.044,"nesprin-1-like"
"11728","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22367508,22530680,"XM_022475015.1","Q8NF91","SYNE1_HUMAN",0.26,"nesprin-1-like"
"11729","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22367508,22530680,"XM_022475015.1","Q8NF91","SYNE1_HUMAN",0.003,"nesprin-1-like"
"11730","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22367508,22530680,"XM_022475015.1","Q8NF91","SYNE1_HUMAN",4.5,"nesprin-1-like"
"11731","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22367508,22530680,"XM_022475015.1","Q8NF91","SYNE1_HUMAN",0.19,"nesprin-1-like"
"11732","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22367508,22530680,"XM_022475015.1","Q8NF91","SYNE1_HUMAN",0.073,"nesprin-1-like"
"11733","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22367508,22530680,"XM_022475015.1","Q8NF91","SYNE1_HUMAN",1e-153,"nesprin-1-like"
"11734","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22367508,22530680,"XM_022475015.1","Q8NF91","SYNE1_HUMAN",0.18,"nesprin-1-like"
"11735","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22367508,22530680,"XM_022475015.1","Q8NF91","SYNE1_HUMAN",0.01,"nesprin-1-like"
"11736","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22370976,22530642,"XM_022475012.1","Q8NF91","SYNE1_HUMAN",1.2,"nesprin-1-like"
"11737","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22370976,22530642,"XM_022475012.1","Q8NF91","SYNE1_HUMAN",4.9,"nesprin-1-like"
"11738","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22370976,22530642,"XM_022475012.1","Q8NF91","SYNE1_HUMAN",4.3,"nesprin-1-like"
"11739","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22370976,22530642,"XM_022475012.1","Q8NF91","SYNE1_HUMAN",0.18,"nesprin-1-like"
"11740","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22370976,22530642,"XM_022475012.1","Q8NF91","SYNE1_HUMAN",0.19,"nesprin-1-like"
"11741","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22370976,22530642,"XM_022475012.1","Q8NF91","SYNE1_HUMAN",0.084,"nesprin-1-like"
"11742","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22370976,22530642,"XM_022475012.1","Q8NF91","SYNE1_HUMAN",0.57,"nesprin-1-like"
"11743","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22370976,22530642,"XM_022475012.1","Q8NF91","SYNE1_HUMAN",0.26,"nesprin-1-like"
"11744","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22370976,22530642,"XM_022475012.1","Q8NF91","SYNE1_HUMAN",0.01,"nesprin-1-like"
"11745","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22370976,22530642,"XM_022475012.1","Q8NF91","SYNE1_HUMAN",2e-18,"nesprin-1-like"
"11746","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22370976,22530642,"XM_022475012.1","Q8NF91","SYNE1_HUMAN",0.003,"nesprin-1-like"
"11747","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22370976,22530642,"XM_022475012.1","Q8NF91","SYNE1_HUMAN",0.044,"nesprin-1-like"
"11748","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22370976,22530642,"XM_022475012.1","Q8NF91","SYNE1_HUMAN",0.002,"nesprin-1-like"
"11749","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22370976,22530642,"XM_022475012.1","Q8NF91","SYNE1_HUMAN",0.015,"nesprin-1-like"
"11750","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22370976,22530642,"XM_022475012.1","Q8NF91","SYNE1_HUMAN",0.36,"nesprin-1-like"
"11751","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22370976,22530642,"XM_022475012.1","Q8NF91","SYNE1_HUMAN",0.073,"nesprin-1-like"
"11752","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22370976,22530642,"XM_022475012.1","Q8NF91","SYNE1_HUMAN",3e-04,"nesprin-1-like"
"11753","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22370976,22530642,"XM_022475012.1","Q8NF91","SYNE1_HUMAN",0,"nesprin-1-like"
"11754","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22370976,22530642,"XM_022475012.1","Q8NF91","SYNE1_HUMAN",1e-149,"nesprin-1-like"
"11755","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22370976,22530642,"XM_022475012.1","Q8NF91","SYNE1_HUMAN",1e-153,"nesprin-1-like"
"11756","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22370976,22530642,"XM_022475012.1","Q8NF91","SYNE1_HUMAN",2e-07,"nesprin-1-like"
"11757","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22370976,22530642,"XM_022475012.1","Q8NF91","SYNE1_HUMAN",7e-11,"nesprin-1-like"
"11758","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22370976,22530642,"XM_022475012.1","Q8NF91","SYNE1_HUMAN",4.5,"nesprin-1-like"
"11759","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22370976,22530642,"XM_022475012.1","Q8NF91","SYNE1_HUMAN",9e-05,"nesprin-1-like"
"11760","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22370976,22530642,"XM_022475012.1","Q8NF91","SYNE1_HUMAN",3e-163,"nesprin-1-like"
"11761","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22370976,22530642,"XM_022475012.1","Q8NF91","SYNE1_HUMAN",4e-91,"nesprin-1-like"
"11762","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22379238,22530642,"XM_022475022.1","Q8NF91","SYNE1_HUMAN",0.011,"nesprin-1-like"
"11763","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22379238,22530642,"XM_022475022.1","Q8NF91","SYNE1_HUMAN",0.22,"nesprin-1-like"
"11764","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22379238,22530642,"XM_022475022.1","Q8NF91","SYNE1_HUMAN",0.29,"nesprin-1-like"
"11765","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22379238,22530642,"XM_022475022.1","Q8NF91","SYNE1_HUMAN",5.2,"nesprin-1-like"
"11766","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22379238,22530642,"XM_022475022.1","Q8NF91","SYNE1_HUMAN",0.43,"nesprin-1-like"
"11767","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22379238,22530642,"XM_022475022.1","Q8NF91","SYNE1_HUMAN",0.086,"nesprin-1-like"
"11768","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22379238,22530642,"XM_022475022.1","Q8NF91","SYNE1_HUMAN",0.18,"nesprin-1-like"
"11769","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22379238,22530642,"XM_022475022.1","Q8NF91","SYNE1_HUMAN",0.074,"nesprin-1-like"
"11770","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22379238,22530642,"XM_022475022.1","Q8NF91","SYNE1_HUMAN",0.002,"nesprin-1-like"
"11771","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22379238,22530642,"XM_022475022.1","Q8NF91","SYNE1_HUMAN",2e-06,"nesprin-1-like"
"11772","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22379238,22530642,"XM_022475022.1","Q8NF91","SYNE1_HUMAN",2e-18,"nesprin-1-like"
"11773","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22379238,22530642,"XM_022475022.1","Q8NF91","SYNE1_HUMAN",5,"nesprin-1-like"
"11774","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22379238,22530642,"XM_022475022.1","Q8NF91","SYNE1_HUMAN",4.2,"nesprin-1-like"
"11775","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22379238,22530642,"XM_022475022.1","Q8NF91","SYNE1_HUMAN",7e-05,"nesprin-1-like"
"11776","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22379238,22530642,"XM_022475022.1","Q8NF91","SYNE1_HUMAN",0.004,"nesprin-1-like"
"11777","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22379238,22530642,"XM_022475022.1","Q8NF91","SYNE1_HUMAN",0.045,"nesprin-1-like"
"11778","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22379238,22530642,"XM_022475022.1","Q8NF91","SYNE1_HUMAN",3e-09,"nesprin-1-like"
"11779","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22379238,22530642,"XM_022475022.1","Q8NF91","SYNE1_HUMAN",4e-04,"nesprin-1-like"
"11780","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22379238,22530642,"XM_022475022.1","Q8NF91","SYNE1_HUMAN",0.7,"nesprin-1-like"
"11781","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22379238,22530642,"XM_022475022.1","Q8NF91","SYNE1_HUMAN",6e-91,"nesprin-1-like"
"11782","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22379238,22530642,"XM_022475022.1","Q8NF91","SYNE1_HUMAN",1.2,"nesprin-1-like"
"11783","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22379238,22530642,"XM_022475022.1","Q8NF91","SYNE1_HUMAN",0.02,"nesprin-1-like"
"11784","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22379238,22530642,"XM_022475022.1","Q8NF91","SYNE1_HUMAN",4e-153,"nesprin-1-like"
"11785","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22379238,22530642,"XM_022475022.1","Q8NF91","SYNE1_HUMAN",2e-149,"nesprin-1-like"
"11786","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22379238,22530642,"XM_022475022.1","Q8NF91","SYNE1_HUMAN",5e-07,"nesprin-1-like"
"11787","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22379238,22530642,"XM_022475022.1","Q8NF91","SYNE1_HUMAN",1e-10,"nesprin-1-like"
"11788","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22379238,22530642,"XM_022475022.1","Q8NF91","SYNE1_HUMAN",0,"nesprin-1-like"
"11789","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22379238,22530642,"XM_022475022.1","Q8NF91","SYNE1_HUMAN",9e-163,"nesprin-1-like"
"11790","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22379238,22530642,"XM_022475022.1","Q8NF91","SYNE1_HUMAN",1e-04,"nesprin-1-like"
"11791","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22367508,22530642,"XM_022475016.1","Q8NF91","SYNE1_HUMAN",0.015,"nesprin-1-like"
"11792","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22367508,22530642,"XM_022475016.1","Q8NF91","SYNE1_HUMAN",0.084,"nesprin-1-like"
"11793","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22367508,22530642,"XM_022475016.1","Q8NF91","SYNE1_HUMAN",0.002,"nesprin-1-like"
"11794","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22367508,22530642,"XM_022475016.1","Q8NF91","SYNE1_HUMAN",4.9,"nesprin-1-like"
"11795","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22367508,22530642,"XM_022475016.1","Q8NF91","SYNE1_HUMAN",2e-18,"nesprin-1-like"
"11796","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22367508,22530642,"XM_022475016.1","Q8NF91","SYNE1_HUMAN",0.36,"nesprin-1-like"
"11797","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22367508,22530642,"XM_022475016.1","Q8NF91","SYNE1_HUMAN",1.2,"nesprin-1-like"
"11798","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22367508,22530642,"XM_022475016.1","Q8NF91","SYNE1_HUMAN",3e-04,"nesprin-1-like"
"11799","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22367508,22530642,"XM_022475016.1","Q8NF91","SYNE1_HUMAN",2e-07,"nesprin-1-like"
"11800","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22367508,22530642,"XM_022475016.1","Q8NF91","SYNE1_HUMAN",0.56,"nesprin-1-like"
"11801","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22367508,22530642,"XM_022475016.1","Q8NF91","SYNE1_HUMAN",0.009,"nesprin-1-like"
"11802","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22367508,22530642,"XM_022475016.1","Q8NF91","SYNE1_HUMAN",4.5,"nesprin-1-like"
"11803","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22367508,22530642,"XM_022475016.1","Q8NF91","SYNE1_HUMAN",4.3,"nesprin-1-like"
"11804","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22367508,22530642,"XM_022475016.1","Q8NF91","SYNE1_HUMAN",0.18,"nesprin-1-like"
"11805","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22367508,22530642,"XM_022475016.1","Q8NF91","SYNE1_HUMAN",3e-163,"nesprin-1-like"
"11806","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22367508,22530642,"XM_022475016.1","Q8NF91","SYNE1_HUMAN",9e-05,"nesprin-1-like"
"11807","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22367508,22530642,"XM_022475016.1","Q8NF91","SYNE1_HUMAN",6e-05,"nesprin-1-like"
"11808","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22367508,22530642,"XM_022475016.1","Q8NF91","SYNE1_HUMAN",0.003,"nesprin-1-like"
"11809","NC_035783.1",22397442,22397442,50.8986415882968,"+",5.82318779711777e-20,5.05859845510467e-18,0,"NC_035783.1",22367508,22530703,"111128998",22367508,22530642,"XM_022475016.1","Q8NF91","SYNE1_HUMAN",0.044,"nesprin-1-like"
